Zymergen,http://www.zymergen.com,,"[u'Joshua Hoffman', u'Jed Dean', u'Zach Serber']",[u'Biotechnology'],USA
Ludi,http://ludiinc.com,http://www.linkedin.com/company/ludi-inc-,[],"[u'Hospitals', u'Fitness', u'Health and Wellness']",USA
TravelBird,http://www.travelbird.com,https://www.linkedin.com/company/1474711?trk=tyah&trkInfo=idx%3A3-1-3%2CtarId%3A1426598250543%2Ctas%3Atravelbird+,"[u'Dennis Klompalberts', u'Symen Jansma']",[u'Travel'],NLD
Sols,http://www.sols.com,http://www.linkedin.com/company/sols,"[u'Kegan Schouwenburg', u'Joel Wishkovsky']","[u'Curated Web', u'Manufacturing', u'Fashion', u'Health Care']",USA
The News Lens,http://www.thenewslens.com,,[],"[u'News', u'Social Media']",TWN
Boomerang Commerce,http://www.BoomerangCommerce.com,http://www.linkedin.com/company/3240435,[u'Gurushyam Hariharan'],"[u'Analytics', u'Internet', u'Retail', u'E-Commerce']",USA
Eyefreight,http://www.eyefreight.com,http://www.linkedin.com/company/eyefreight,[u'Yung Fu'],"[u'Shipping', u'Logistics', u'Supply Chain Management', u'Software']",USA
The Funding Portal,http://www.thefundingportal.com,http://www.linkedin.com/company/2289642,[u'Teri Kirk'],"[u'Venture Capital', u'Finance', u'Crowdfunding']",CAN
Chartcube,http://www.chartcube.com,http://www.linkedin.com/company/3495916,"[u'Pankaj Tibrewal', u'Deepak Alur']","[u'Curated Web', u'Analytics', u'Data Visualization', u'Collaboration', u'Freemium', u'Mobile']",USA
Agilis Biotherapeutics,http://www.agilisbio.com,,[],[u'Biotechnology'],USA
Membersuite,http://membersuite.com,http://www.linkedin.com/company/membersuite-inc.,[u'Andrew Ryan'],[u'Nonprofits'],USA
City Dining Cards,http://www.citydiningcards.com,,[],[u'Advertising'],USA
Compact Imaging,http://www.compactimaging.com,,[],[u'Health and Wellness'],USA
Ozy Media,http://ozy.com,,[u'Samir Rao'],"[u'News', u'Information Services', u'Digital Media']",USA
Montage Technology,http://www.montage-tech.com,http://www.linkedin.com/company/montage-technology-inc,[u'Chonghe Yang'],[u'Semiconductors'],CHN
Blockchain,http://blockchain.com/,http://www.linkedin.com/company/blockchain,"[u'Peter Smith', u'Ben Reeves', u'Nicolas Cary']","[u'FinTech', u'Finance Technology', u'Bitcoin', u'Banking', u'Finance']",
BTCXIndia,https://btcxindia.com,http://www.linkedin.com/company/2274725,[u'Mupparaju Siva Kameswara Rao'],"[u'Cryptocurrency', u'Bitcoin', u'Trading', u'Financial Exchanges']",IND
Yoka,http://yoka.com,,[u'Zhou Jun'],[u'Fashion'],CHN
Quantum Technology Sciences,http://qtsi.co,http://www.linkedin.com/company/530361,"[u'Christopher Bailey', u'Freddie Garcia']",[u'Security'],USA
IQcard,http://iqcard.ru,,[u'Ekaterina Konovalova'],[u'Nonprofits'],RUS
Ancora Pharmaceuticals,http://www.ancorapharma.com,http://www.linkedin.com/company/corden-pharma-gmbh,[],[u'Biotechnology'],USA
trbo GmbH,http://trbo.com,,[],"[u'Advertising', u'Analytics', u'Optimization', u'E-Commerce']",DEU
Respira Therapeutics,http://www.respiratherapeutics.com,,[],"[u'Healthcare Services', u'Therapeutics', u'Medical']",USA
RIFT.io,http://www.riftio.com,https://www.linkedin.com/company/rift-io,[u'Greg Alden'],"[u'Startups', u'Innovation Management', u'Technology']",USA
Voradius,http://voradius.nl,,"[u'Jop Houben', u'Sebastiaan Ambtman', u'Martijn Jansen']",[u'Curated Web'],NLD
CleveX,http://clevex.com,,[],[u'Health and Wellness'],USA
Morele.net,http://www.morele.net,,[],[u'E-Commerce'],POL
RADWIN,http://www.radwin.com,http://www.linkedin.com/company/radwin,[u'Sharon Sher'],"[u'Communications Hardware', u'Communications Infrastructure', u'Telecommunications', u'Wireless', u'Mobile']",ISR
Klikin,http://www.klikin.com/,http://www.linkedin.com/company/2665174,[],"[u'Mobile Commerce', u'Mobile Software Tools', u'Internet']",ESP
Neurovance,http://www.neurovance.com/,,"[u'Franklin P. Bymaster', u'Anthony A. McKinney']",[u'Biotechnology'],USA
Concur Japan,http://concur.com/ja-jp,http://www.linkedin.com/company/concur-technologies,[],"[u'Cloud Computing', u'Travel', u'SaaS']",JPN
Mediastream,http://mediastre.am,http://www.linkedin.com/company/mediastream-chile,[u'Luis Ahumada'],[u'Video Streaming'],CHL
Autopilot,http://www.autopilot.io,,[],"[u'Real Time', u'SEO', u'Automotive', u'Limousines', u'Public Transportation']",USA
iStyle Inc.,http://istyle.co.jp,,"[u'Meyumi Yamada', u'Tetsuro yoshimatsu']","[u'Cosmetics', u'Beauty', u'Specialty Retail', u'Online Reservations', u'E-Commerce', u'Social Media', u'Internet']",JPN
SEVENROOMS,http://www.sevenrooms.com,,"[u'Allison Page', u'Joel Montaniel', u'Kinesh Patel']","[u'Hospitality', u'Nightlife', u'Restaurants']",USA
