Name,HomePage URL,LinkedIn Page,Founders,Category,Country,,
G|Predictive Gradient GmbH,http://www.gpredictive.de,,"Dennis Proppe, Philippe Take","Big Data Analytics, SaaS",DEU,,
"Aviso, Inc.",http://www.aviso.com,http://www.linkedin.com/company/aviso-inc,"Andrew Abrahams, K.V. Rao","Predictive Analytics, B2B, Software, Finance, Enterprises, Enterprise Software",USA,,
CloudGenix,http://cloudgenix.com,http://www.linkedin.com/company/cloudgenix,"Navneet Yadav, Mani Ramasamy, Venkataraman Anand, Kumar Ramachandran",Networking,USA,,
117go,http://117go.com,,,Social Travel,CHN,,
Sompharmaceuticals,http://sompharmaceuticals.com,,Alan G. Harris,"Clinical Trials, Pharmaceuticals, Therapeutics",CHE,,
Apos Therapy,http://www.apostherapy.com,https://www.linkedin.com/company/apostherapy,"Amit Mor, Avi Elbaz",Health Care,USA,,
TidalScale,http://www.tidalscale.com/,http://www.linkedin.com/company/tidalscale,Ike Nassi,"Computers, Software, Data Mining",USA,,
Big Health,http://bighealth.com,,"Colin Espie, Peter Hames","iOS, Medical, Health Care",GBR,,
Teespring,http://teespring.com,http://www.linkedin.com/company/teespring,"Evan Stites-Clayton, Walker Williams","Mass Customization, E-Commerce",USA,,
Climeworks,http://www.climeworks.com/,http://www.linkedin.com/company/climeworks,"Jan Wurzbacher, Christoph Gebald",Machine Learning,CHE,,
Windgap Medical,http://www.windgapmedical.com/,,"Brent Buchine, Chris Stepanian","Health Care, Medical, Pharmaceuticals",USA,,
Coubic,http://coubic.com,,Hiroshi Kuraoka,"Business Services, Internet",JPN,,
Kespry Inc.,http://www.kespry.com,http://www.linkedin.com/company/kespry-inc,Paul Doersch,"Design, Software, Consumer Electronics",USA,,
MyWave,http://mywave.me,http://www.linkedin.com/company/mywave,,"CRM, Customer Service, Information Technology, Consulting, Internet",NZL,,
Humanity,http://www.humanity.com,,Ryan Fyfe,"Business Services, Software, Internet",USA,,
Ather Energy,http://www.atherenergy.com,http://www.linkedin.com/company/ather-energy,"Swapnil Jain, Tarun Mehta","Electric Vehicles, Automotive",IND,,
Madwire,http://www.madwire.com,http://www.linkedin.com/company/madwire-marketing,"Jb Kellogg, Joe Kellogg","Advertising, Enterprise Software, Internet Marketing",USA,,
easyfolio,http://www.easyfolio.de,,,"Finance, Investment Management, Financial Services",DEU,,
SirionLabs,http://sirionlabs.com,http://www.linkedin.com/company/sirionlabs,"Claude Marais, Ajay Agrawal","Software, Risk Management, Services",USA,,
Connectivity,http://www.connectivity.com,http://www.linkedin.com/company/connectivity-inc-,"Emad Fanous, Erron Silverstein","Big Data, Marketing Automation, Business Intelligence, Enterprise Application, Small and Medium Businesses, Search, Internet, SaaS",USA,,
Crovat,http://crovat.com,,,"Design, Internet, Consumer Goods, E-Commerce",,,
"SocialToaster, Inc.",http://socialtoaster.com,http://www.linkedin.com/company/socialtoaster-inc,Brian Razzaque,"Social Media Marketing, Software",USA,,
Wildcard,http://www.trywildcard.com,,"Eric Tang, Doug Petkanics, Jordan Cooper",Mobile,USA,,
E-Semble,http://e-semble.com/,,,,,,
KAI Square,http://www.kaisquare.com/,http://www.linkedin.com/company/kai-square,,Software,SGP,,
Bivarus,http://bivarus.com,http://www.linkedin.com/company/bivarus-inc-,Seth Glickman,"Analytics, Health Care, Health and Wellness",USA,,
CEPA Safe Drive,http://www.cepasafedrive.com/en/,,,"Business Services, Consulting, Risk Management",,,
ThoughtSpot,http://thoughtspot.com,http://www.linkedin.com/company/thoughtspot,"Amit Prakash, Priyendra Deshwal, Abhishek Rai, Sanjay Agrawal, Vijay Ganesan, Shashank Gupta, Ajeet Singh","Big Data, Business Intelligence, Software, Enterprise Software",USA,,
qLearning,http://www.qlearning.io,http://www.linkedin.com/company/qlearning-applications-gmbh,"Silviu Apost, Jonas Hoffmann, Frederik Hagenauer, Felix Kl\xfchr, Korbinian Weisser","EdTech, Recruiting, Apps, Education, Mobile",DEU,,
Pluralsight,http://www.pluralsight.com,http://www.linkedin.com/company/pluralsight,"Keith Sparkjoy, Fritz Onion, Aaron Skonnard","EdTech, Education",USA,,
Magnetecs,http://www.magnetecs.com,,"Frank Adell, Josh Shachar",Health Care,USA,,
Codasip,http://codasip.com,http://www.linkedin.com/company/codasip,Karel Masarik,Software,USA,,
Abe's Market,http://www.abesmarket.com,http://www.linkedin.com/company/abe%27s-market,"Richard Demb, Jon Polin",E-Commerce,USA,,
Xapo,http://xapo.com,http://www.linkedin.com/company/xapo,"Federico Murrone, Wences Casares","Bitcoin, Curated Web, Personal Finance, Information Security",USA,,
Blend Systems,https://blend.la/,http://www.linkedin.com/company/3310051,"Evan Rosenbaum, Akash Nigam, Matt Geiger","Photo Sharing, Mobile, Mobile Advertising, Social Media",USA,,
SurfWatch Labs,http://www.surfwatchlabs.com,https://www.linkedin.com/company/surfwatchlabs,Jason Polancich,"Big Data, Analytics, Social Media",USA,,
Product Hunt,http://www.producthunt.com,,Ryan Hoover,Curated Web,USA,,
Carmudi,http://carmudi.com,http://www.linkedin.com/company/carmudi,"Erwin Sikma, Fritz Simons, Stefan Haubold",Consumer Internet,PHL,,
SQLstream,http://www.sqlstream.com,http://www.linkedin.com/company/sqlstream,"Edan Kabatchnik, Damian Black, John Kalucki, Julian Hyde","Big Data, Internet of Things, Big Data Analytics",USA,,
Nervana Systems,http://nervanasys.com,http://www.linkedin.com/company/nervana-systems,"Arjun Bansal, Amir Khosrowshahi, Naveen Rao",Computers,USA,,
AltraTech,http://altratech.com/,,"u""Brian OFarrell""",Hospitality,,,
Miret Surgical,http://miretsurgical.com,,Christopher Pell,Health and Wellness,USA,,
Yesmywine,http://www.yesmyexpress.com,,,E-Commerce,CHN,,
Beijing PingCo Technology,http://teec.eefocus.com/article/09-09/346971252202950.html,,Wei Wang,Mobile,CHN,,
Mbaobao,http://www.mbaobao.com,,,E-Commerce,CHN,,
MediaShare,http://www.mediashare.cn,,,Advertising,CHN,,
Wowan365.com,http://www.wowan365.com,,Xiaoming Gong,Games,CHN,,
IBillionaire,http://www.ibillionaire.me,http://www.linkedin.com/company/ibillionaire,"Alejandro Estrada, Raul Moreno","FinTech, Finance Technology, Finance, Investment Management",USA,,
Sontra,http://www.sontra.com.br,http://www.linkedin.com/company/sontra,Federico Vega,"Logistics, Customer Service, Transportation",BRA,,
Shenzhouying Software Technology,http://www.szy.cn,,Renqian Ye,Software,CHN,,
ORVIBO,http://www.orvibo.com,,Xionghui Wang,Hardware + Software,CHN,,
ACCB Biotech Ltd.,http://www.accb.com.cn,,,Biotechnology,CHN,,
FantasySalesTeam,http://www.fantasysalesteam.com,http://www.linkedin.com/company/fantasysalesteam,Adam Hollander,Curated Web,USA,,
Shenzhou Shanglong Technology,http://www.tcsl.com.cn/?list-1205.html,,,Enterprise Software,CHN,,
rewardStyle,http://rewardStyle.com,,"Baxter Box, Amber Venz Box",Advertising,USA,,
Sxmobi Science and Technology,http://www.sxmobi.com,,,Travel,CHN,,
Kaikeba.com,http://www.kaikeba.com,,Yechang Fang,Photography,CHN,,
Belter Health,http://www.belter.com.cn,,Yanlin Fang,Health Care,CHN,,
Ali,http://www.a-li.com.cn,,,Manufacturing,CHN,,
Zheng Yi Wireless Science and Technology,http://www.appcan.cn,,Guochun Wang,E-Commerce,CHN,,
Xishiwang.com,http://www.marry10.com,,Kainan W,E-Commerce,CHN,,
Daishu.com,http://www.daishu.com,,Liping F,Education,CHN,,
ZeroWire Inc,http://www.zerowireinc.cn,,,Software,CHN,,
Manicube,http://manicube.com,http://www.linkedin.com/company/manicube,"Katina Mountanos, Elizabeth R Whitman",Consulting,USA,,
Viewhigh Technology,http://www.viewhigh.com,,,Health Care,CHN,,
Haofang Online Information Technology,http://www.cga.com.cn,,,Games,CHN,,
ZZNode Science and Technology,http://www.zznode.com,,,Enterprise Software,CHN,,
Longxun Changtian Technology,http://www.xunjiesoft.com/ProductShow.asp?ArticleID=80,,,Software,CHN,,
China Intelligent Transport System Group,http://www.its.cn,,,Public Transportation,CHN,,
Adsit Media Technology,http://www.adsit.cn,,,Advertising,CHN,,
Beijing Legend Silicon,http://www.legendsilicon.com.cn,,"Lin Yang, Hong Dong",Messaging,CHN,,
USTC iFLYTEK Science and Technology,http://www.iflytek.com,,,Software,CHN,,
JOYsee Interaction Science and Technology,http://www.joyseetv.com,,,Enterprise Software,CHN,,
Fashion Republic,http://www.hsgh.com,,Hancheng Liang,Fashion,CHN,,
NetPosa Technologies,http://www.netposa.com,,,Photography,CHN,,
Trony Science and Technology Development,http://www.trony.com,,,Clean Technology,CHN,,
United Information Technology Co.,http://www.uit.com.cn,,,Enterprise Software,CHN,,
Vuv Analytics,http://vuvanalytics.com,http://www.linkedin.com/company/896800,Clark Jernigan,Semiconductors,USA,,
Patsnap,http://www.patsnapglobal.com,http://www.linkedin.com/company/patsnap,Jeffrey Tiong,"Analytics, Information Services, Information Technology",SGP,,
Trucker Path,https://truckerpath.com/,,"Viktor Radchenko, Ivan Tsybaev","Marketplaces, Logistics, Navigation, Transportation, Crowdsourcing, Mobile",USA,,
Inforgence Inc.,http://www.vcread.com,,Jibing Li,Enterprise Software,CHN,,
Times pace Intelligent Technology,http://www.timespace.org.cn,,Qingquan Shen,Manufacturing,CHN,,
Tianma Medical Group,http://www.tianmachem.com,,,Biotechnology,CHN,,
Union Cast Network Technology,http://www.unioncast.net,,,Enterprise Software,CHN,,
Easpring Material Technology,http://www.easpring.com,,,Clean Technology,CHN,,
TechFaith Wireless Technology,http://www.techfaithwireless.com,http://www.linkedin.com/company/techfaith-wireless,,"Hardware + Software, Business Services, Hardware, Mobile",CHN,,
Beijing TRS Information Technology,http://www.trs.com.cn,,,Search,CHN,,
Jielan Information Company,http://www.188jielan.net,,Ruo Y,Finance,CHN,,
NEWGRAND Software,http://www.newgrand.cn,,,Software,CHN,,
Jinko Solar Holding,http://www.jinkosolar.com,http://www.linkedin.com/company/431188,,Clean Technology,CHN,,
LongShine Technology,http://www.longshine.com,,,Enterprise Software,,,
DIGIONE Company,http://www.digione.cn,,,Advertising,CHN,,
Lily BlueFlame Culture Media,http://www.blueflame.net.cn,,Gang H,Advertising,CHN,,
Basewin Technology,http://www.basewin.com,,,Mobile,CHN,,
Mobile Multimedia,http://www.mm2u.com.cn,,,Enterprise Software,CHN,,
"Clou Electronics Co., Ltd.",http://www.szclou.com,,,Manufacturing,CHN,,
Hunan Meijing Creative Exhibition Display,http://www.cymj.cc,,,Design,CHN,,
Blue Focus PR Consulting,http://www.bluefocusgroup.com,,,Public Relations,CHN,,
Haotian Biological Engineering technology,http://www.htinc.cn,,Chengwen Zhang,Biotechnology,CHN,,
Shenzhen SEG Navigation,http://www.chinagps.cc,,,Automotive,CHN,,
Secco Century Digital Technology,http://www.cyclecentury.com,,,News,CHN,,
Dashi Intelligence,http://www.chn-das.com,,,Enterprise Software,CHN,,
Invengo Information Technology,http://www.invengo.cn,,,Enterprise Software,CHN,,
KuGou,http://itunes.apple.com/cn/app/ku-gou-yin-le/id472208016,,Zhenyu Xie,Music,CHN,,
Guo Xian Scientific and Technical Corporation,http://www.kd-lcd.com/index.html,,Mulan O,Manufacturing,CHN,,
Farmers Business Network,http://farmersbusinessnetwork.com,https://www.linkedin.com/company/farmers-business-network,"Charles Baron, Amol Deshpande","Farming, Big Data Analytics, Agriculture, Social Media",USA,,
simplesurance GmbH,https://www.schutzklick.de,http://www.linkedin.com/company/simplesurance,,Insurance,DEU,,
Fundbox,http://fundbox.com,http://www.linkedin.com/company/fundbox,"Tomer Michaeli, Yuval Ariav, Eyal Shinar","Business Analytics, Payments, Software, Enterprise Software",USA,,
Rappler,http://www.rappler.com,,Maria Ressa,Consumers,PHL,,
"Ello, Inc.",http://ello.co,,"Matthew Kitt, Justin Gitlin, Gabe Varela, Jay Zeschin, Todd Berger","Networking, Social Media",USA,,
Workpop,https://beta.workpop.com/,http://www.linkedin.com/company/workpop,"Benjamin Berman, Reed Shaffner, Chris Ovitz, Henry Jay Y",Internet,USA,,
Spero Therapeutics,http://sperotherapeutics.com/,https://www.linkedin.com/company/spero-therapeutics,Laurence Rahme,Biotechnology,USA,,
Quadia Online Video,http://en.quadia.com/,http://www.linkedin.com/company/147251,,"Content, Sales and Marketing, Video",NLD,,
Dragonpay,http://www.dragonpay.ph,,,"Payments, E-Commerce, Internet",PHL,,
Capture Educational Consulting Services,http://capture-education.com,http://www.linkedin.com/company/capture-education,Mike Neubig,"Colleges, Online Scheduling, Universities, Charter Schools, Software, Education",USA,,
Tracxn,http://tracxn.com,http://www.linkedin.com/company/tracxn,"Abhishek Goyal, Neha Singh","Analytics, SaaS, Enterprise Software",USA,,
Mesitis,http://www.mesitis.com,,Tanmai Sharma,"Intellectual Asset Management, Trading, Brokers, Finance",SGP,,
Neuravi,http://neuravi.com,,"David Vale, John O\u2019Shaughnessy, Eamon Brady","Collaboration, Health and Wellness, Innovation Management, Medical Devices",IRL,,
Talena,http://www.talena-inc.com,http://www.linkedin.com/company/talena-inc,Nitin Donde,"Development Platforms, Big Data, Industrial Automation",USA,,
Dreamlines,http://www.dreamlines.de ; http//www.dreamlines.com.br ; http://www.dreamlines.fr ; http://www.dreamlines.com.au ; http://www.dreamlines.ru ; http://www.1000Kreuzfahrten.de ; http://www.dreamlines.nl ; http://www.cruiseaway.com.au ; http://www.cruisecente,https://www.linkedin.com/company/netvacation-gmbh,Felix Schneider,"Shipping, Transportation, Travel & Tourism, Online Travel, Travel",DEU,,
Mobeewave,http://www.mobeewave.com,http://www.linkedin.com/company/mobeewave,"Maxime de Nanclas, Benjamin du Ha\xffs",Semiconductors,CAN,,
Clari,http://www.clari.com,http://www.linkedin.com/company/clari,"Andy Byrne, Venkat Rangan","Predictive Analytics, Big Data, Productivity Software, CRM, Mobile Software Tools, Direct Sales, Sales Automation, Sales and Marketing",USA,,
eWings.com,http://www.ewings.com,,,"Search, Travel",DEU,,
SailPlay,http://sailplay.ru,,"Yakov Filippenko, Leonid Shangin",Curated Web,RUS,,
ZhongAn,http://www.zhongan.com,,,Insurance,,,
Salviol,http://www.salviol.com,https://www.linkedin.com/company/5237862?trk=vsrp_companies_res_photo&trkInfo=VSRPsearchId%3A1026570511421327326902%2CVSRPtargetId%3A5237862%2CVSRPcmpt%3Aprimary,,"Big Data, Big Data Analytics, Fraud Detection",GBR,,
Bellabox,http://bellabox.sg,,,E-Commerce,SGP,,
MCA Solutions,http://www.mcasolutions.com/,,,,,,
Railpod,http://www.rail-pod.com,,Brendan English,Robotics,USA,,
Infinity Augmented Reality,http://infinityar.com,http://www.linkedin.com/company/infinity-augmented-reality-inc-,,Software,ISR,,
Satispay,http://www.satispay.com,http://www.linkedin.com/company/satispay,"Samuele Pinta, Dario Brignone, Alberto Dalmasso","Mobile Payments, Payments, Software",ITA,,
BitGo,http://www.bitgo.com,http://www.linkedin.com/company/bitgo-inc-,"Mike Belshe, Ben Davenport, u""Will OBrien""","Bitcoin, Security, Financial Services",USA,,
I & Combine,http://www.bapul.net,,Minhee Lee,"Social Bookmarking, Social Network Media",KOR,,
Casual Steps,http://www.casualsteps.com,,,"Payments, Mobile Commerce, Retail, E-Commerce",KOR,,
HealthQx,http://healthqx.com,http://www.linkedin.com/company/2639471,Bill Conlan,Software,USA,,
Vertical Knowledge,http://www.vertical-knowledge.com,,Marcel Legrand,Analytics,USA,,
Dole Tian,http://www.njdet.com,,,E-Commerce,CHN,,
Acetec Semiconductor,http://www.acetecsemi.com,,Gang Wang,Semiconductors,CHN,,
E-Buy,http://www.e-buychina.com.cn,,Zhen Zh,Enterprise Software,CHN,,
iHandle,http://www.ihandle.cn,,Yilong Chen,Mobile,CHN,,
CITIC Information Development,http://www.cesgroup.com.cn,,,Enterprise Software,CHN,,
Zhongjia MRO,http://www.zj-mro.com,,,Enterprise Software,CHN,,
Yuqing Electric,http://www.yqps.net,,,Automotive,CHN,,
Y&J Industries,http://www.ynj-industries.com,,,Manufacturing,CHN,,
Xunda Pharmaceutical,http://www.xundapharm.com,,,Biotechnology,CHN,,
RadLogics,http://radlogics.com,http://linkedin.com/company/radlogics,"Eli Konen, Arnaldo Mayer, Hayit Greenspan, Moshe Becker","Health Care Information Technology, Big Data, Analytics, Image Recognition, SaaS, Health and Wellness",USA,,
Sunway Communication,http://www.sz-sunway.com.cn,,,Manufacturing,CHN,,
Xinguodu,http://www.xinguodu.com,,,Manufacturing,CHN,,
MicroPort (Shanghai),http://www.microport.com.cn,,Zhaohua Chang,Health Care,CHN,,
Itibia Technologies,http://www.itibia.com.cn,,Jiming Li,Enterprise Software,CHN,,
Tempus Global,http://tengbang.feiren.com,,,Enterprise Software,CHN,,
Handpay,http://www.handpay.com.cn,,Li Zhang,"FinTech, Finance",CHN,,
Anke,http://cn.anketech.com,,,Health Care,CHN,,
Glory Medical,http://www.glory-medical.com.cn,,,Health Care,CHN,,
3Nod,http://www.3nod.com.cn,,,Enterprise Software,CHN,,
HYLT Aviation,http://www.hyltsim.com,,,Manufacturing,CHN,,
Huafeng Biotech,http://www.hfbiotech.cn,,Yicheng Cao,Biotechnology,CHN,,
Triductor,http://www.triductor.com,,Xueyong Fang,Semiconductors,CHN,,
Gient,http://www.gient.com.cn,,Wei Gong,Clean Technology,CHN,,
Chenguang Biotech,http://www.cn-cg.com,,Qingguo L,Biotechnology,CHN,,
Bright Industry,http://www.cqbright.com,,,Automotive,CHN,,
Bocom,http://www.bocom.cn,,,Enterprise Software,CHN,,
BCNX,http://www.withblog.net,,,Advertising,KOR,,
Jule Game,http://www.julegame.com,,Hengda Zho,Games,CHN,,
Megvii Inc,http://megvii.com,,"Wenbin Tang, Qi Yin","Face Recognition, Games",CHN,,
Wenjuan.com,http://www.wenjuan.com,,Shoujun Xiang,Analytics,CHN,,
Mtime,http://www.mtime.com,,Rila Ma,Fashion,CHN,,
ChinaPNR,http://www.chinapnr.com,,,Finance,CHN,,
Celcuity,http://celcuity.com,,"Lance Laing, Brian F. Sullivan",Biotechnology,USA,,
PEAR SPORTS,http://pearsports.com,http://www.linkedin.com/company/pear-sports-llc,"Bob Allison, Kristian Rauhala",Health and Wellness,USA,,
Dianji Technology,http://www.dianji.com,,Zhidong Wang,Messaging,CHN,,
Fruitday,http://fruitday.com,,Wei Wang,E-Commerce,CHN,,
Axonics Modulation Technologies,http://axonicsmodulation.com,,Guangqiang Jiang,Software,USA,,
Mesh Korea,http://meshkorea.net/en,https://www.linkedin.com/company/mesh-korea-co-ltd-,,Software,KOR,,
